EA,5.0,950.0,0.0,0.0,2.953
EB,7.0,76.0,1.0,0.0,3.235
EC,12.15,5,338,2,0
ED,0.0,0.0,3.844,3.844,3.844
EF,4.0,306.0,0.0,0.0,3.297
EG,6.0,756.0,0.0,0.0,3.125
EH,3.297,2.531,2.531,2.531,2.531
EI,398.0,0.0,0.0,2.406,2.906
EJ,3.25,3.25,3.25,4.063,3.625
EL,6.4408,5,55,0,0
EM,2.734,2.734,2.828,2.828,2.828
EN,3.563,3.563,3.625,3.625,3.625
EO,6.0,480.0,0.0,0.0,3.563
EP,3.719,3.719,3.719,3.719,5.297
EQ,9.6812,5,62,0,0
ER,5.0,391.0,0.0,0.0,3.391
ES,6.667750000000001,4,893,0,0
ET,4.078,3.265,4.14,4.14,3.5
EV,4.487785714285715,14,98,0,0
EW,3.422,3.562,3.562,3.562,3.562
EX,0.0,0.0,4.343,3.313,3.406
FA,5.0,1191.0,1.0,0.0,2.641
FB,7.333333333333333,3,525,0,0
FC,472.0,0.0,0.0,6.14,2.922
FD,119.0,0.0,0.0,2.75,2.453
FE,52.0,0.0,0.0,6.25,2.969
FG,3.891,3.891,3.641,3.641,3.641
FH,3.609,3.688,3.688,3.688,4.125
FI,4.079,4.079,3.625,4.812,3.688
FJ,5.828,5.437,3.031,3.86,3.86
FL,430.0,0.0,0.0,4.172,4.172
FM,3.703,3.703,3.703,3.703,3.703
FN,8.586944444444446,18,50,2,0
FO,4.563,3.406,3.406,3.203,3.203
FP,0.0,4.625,4.828,3.516,3.781
FQ,5.0,422.0,0.0,0.0,4.859
FR,149.0,0.0,0.0,4.922,4.141
FS,5.781,4.531,4.843,3.297,3.5
FT,7.515,12.468,12.468,5.0,4.484
FV,5.922,12.828,3.187,5.125,4.062
FW,3.218,3.218,3.218,3.218,3.218
FX,0.0,0.0,4.188,4.468,3.234
GA,5.0,1152.0,0.0,0.0,2.875
GB,11.620714285714286,7,505,2,0
GC,7.0,1608.0,1.0,0.0,3.359
GD,3.531,5.031,3.766,3.766,3.766
GE,5.719,4.672,5.985,4.219,4.437
GF,6.0,1319.0,0.0,0.0,4.109
GH,4.0,4.0,4.0,6.437,5.422
GI,3.891,3.891,3.891,3.891,5.188
GJ,0.0,5.579,7.078,4.625,4.703
GL,8.878200000000001,5,3,0,0
GM,6.265,6.265,6.265,4.5,3.984
GN,1166.0,0.0,0.0,4.234,6.078
GO,4.141,4.765,3.156,3.156,3.125
GP,3.75,3.75,3.75,3.75,3.75
GQ,3.953,3.953,3.953,3.953,3.953
GR,8.034,5,1,0,0
GS,5.656,4.375,3.906,3.828,3.469
GT,11.896,6,469,3,0
GV,161.0,2.0,0.0,4.297,3.828
GW,0.0,2.438,2.438,2.438,2.703
GX,6.0,39.0,0.0,0.0,2.828
HA,6.0,303.0,0.0,0.0,3.015
HB,0.0,0.0,3.328,3.328,3.328
HC,7.5,7.5,7.5,7.5,7.5
HD,7.031,4.437,4.437,6.297,3.687
HE,5.0,831.0,0.0,0.0,3.422
HF,3.375,3.734,12.015,4.0,3.234
HG,4.797,4.781,3.468,4.64,4.64
HI,6.875,4.14,3.625,4.156,4.328
HJ,14.986833333333335,6,685,4,0
HL,5.0,724.0,0.0,0.0,3.531
HM,4.422,2.984,2.875,3.625,2.532
HN,0.0,5.016,5.11,5.11,4.61
HO,5.0,792.0,1.0,0.0,3.547
HP,0.0,0.0,5.313,5.031,4.203
HQ,5.469,3.594,3.594,3.594,3.453
HR,0.0,2.797,2.954,2.829,2.829
HS,0.0,0.0,3.531,2.828,3.188
HT,0.0,0.0,2.969,3.422,3.422
HV,3.125,2.75,2.969,2.969,2.969
HW,0.0,2.547,2.547,2.547,2.547
HX,3.406,3.406,3.406,10.344,3.14
IA,0.0,0.0,2.891,2.891,2.891
IB,3.7758333333333334,6,1485,0,0
IC,6.0,111.0,0.0,0.0,2.5
ID,6.0,33.0,1.0,0.0,2.266
IE,2.375,2.375,2.375,2.656,2.563
IF,3.8565000000000005,6,368,0,0
IG,0.0,3.719,3.719,3.719,3.812
IH,3.75,5.672,5.672,5.672,3.968
IJ,0.0,7.891,5.5,5.938,3.985
IL,12.0,14.0,0.0,0.0,3.766
IM,3.6275,6,94,0,0
IN,3.125,3.391,3.203,3.203,3.203
IO,3.188,3.188,3.188,3.188,3.609
