AB,4.370727272727272,11,949,0,3.594
AC,6.501115384615384,26,835,1,2.812
AD,4.757222222222222,9,1429,0,3.735
AE,5.959499999999999,12,655,0,3.047
AF,4.424285714285712,14,537,0,3.157
AG,6.343749999999999,16,338,1,3.938
AH,3.8245555555555555,9,2244,0,0.0
AI,6.903999999999999,21,872,2,3.219
AJ,3.4048000000000003,10,797,0,2.829
AL,3.233375,16,56,0,2.36
AM,4.298777777777777,9,70,0,3.219
AN,4.588,11,1268,0,6.703
AO,5.174727272727271,11,471,0,3.235
AP,5.558272727272726,11,14,0,3.875
AR,3.3050769230769226,13,317,0,2.593
AS,9.25242857142857,7,2556,1,0.0
AT,3.3702000000000005,10,2743,0,0.0
AV,3.3606666666666665,12,316,0,3.297
AW,7.476499999999999,12,159,0,4.078
AX,3.520916666666667,12,416,0,3.25
BA,4.100777777777777,9,110,0,3.781
BC,3.7969999999999997,13,953,0,3.422
BD,4.720333333333333,9,786,0,2.422
BE,4.5023333333333335,12,1615,0,3.484
BF,8.106,9,2549,1,0.0
BG,8.921214285714287,28,52,3,4.031
BH,6.182799999999999,10,1025,0,3.75
BI,4.058846153846153,13,375,0,2.922
BJ,3.03325,8,2572,0,0.0
BL,4.59011111111111,9,1497,0,3.64
BN,6.431818181818182,11,293,0,4.14
BO,10.981782608695651,23,828,4,4.672
BP,5.204600000000001,10,457,0,3.671
BQ,9.632263157894737,19,337,3,4.218
BR,4.376888888888889,9,939,0,2.86
BS,6.62375,12,1056,0,5.344
BT,3.7078461538461536,13,822,0,3.907
BV,3.673416666666666,12,129,0,3.422
BW,3.6006666666666667,9,2312,0,0.0
BX,4.093727272727272,11,302,0,4.312
CA,6.995571428571429,7,2552,0,0.0
CB,4.465333333333333,9,821,0,6.015
CD,4.604699999999999,10,205,0,3.922
CE,8.626652173913046,46,181,4,3.625
CF,5.776000000000001,9,726,0,3.312
CG,8.597277777777778,18,470,2,3.843
CH,5.251875,8,2659,0,0.0
CJ,4.341,11,2410,0,0.0
CL,4.3553749999999996,8,2628,0,0.0
CM,8.003655172413795,29,127,1,3.438
CN,4.850666666666665,9,769,0,3.593
CO,7.49251724137931,29,483,4,4.281
CP,5.4953,10,1134,0,3.469
CQ,7.3066249999999995,16,4,1,3.719
CR,5.4093,10,501,0,3.469
CS,10.34033333333333,27,90,5,4.968
CT,5.140444444444445,9,2490,0,0.0
CV,5.910125000000001,8,2470,0,0.0
CW,6.468894736842105,19,2975,1,0.0
