AB,0,0,0,0,0
AC,0,0,0,0,0
AE,0.0,6.156,5.578,4.172,5.0
AF,0,0,0,0,0
AG,0,0,0,0,0
AH,10.485,7.844,9.313,8.656,8.531
AI,0,0,0,0,0
AJ,0,0,0,0,0
AK,0,0,0,0,0
AL,0,0,0,0,0
AM,0,0,0,0,0
AN,0,0,0,0,0
AO,0,0,0,0,0
AP,0,0,0,0,0
AQ,0,0,0,0,0
AR,0,0,0,0,0
AS,0,0,0,0,0
AT,0,0,0,0,0
AU,0,0,0,0,0
AV,0,0,0,0,0
AW,0,0,0,0,0
AX,0,0,0,0,0
BA,0,0,0,0,0
BC,0,0,0,0,0
BE,0,0,0,0,0
BF,0,0,0,0,0
BG,0,0,0,0,0
BH,0.0,0.0,0.0,0.0,13.468
BI,0,0,0,0,0
BJ,0,0,0,0,0
BK,0,0,0,0,0
BL,0,0,0,0,0
BM,0,0,0,0,0
BN,0,0,0,0,0
BO,0,0,0,0,0
BP,0,0,0,0,0
BQ,0.0,0.0,6.875,6.438,7.203
BR,0,0,0,0,0
BS,0,0,0,0,0
BT,0,0,0,0,0
BU,0,0,0,0,0
BV,0,0,0,0,0
BW,0,0,0,0,0
BX,0,0,0,0,0
CA,0,0,0,0,0
CB,0,0,0,0,0
CE,0,0,0,0,0
CF,8.516,9.578,9.531,8.625,8.688
CG,0,0,0,0,0
CH,0,0,0,0,0
CI,0,0,0,0,0
CJ,0,0,0,0,0
CK,0,0,0,0,0
CL,0,0,0,0,0
CM,0,0,0,0,0
CN,0,0,0,0,0
CO,0,0,0,0,0
CP,0,0,0,0,0
CQ,0,0,0,0,0
CR,0,0,0,0,0
CS,11.703,13.156,8.75,7.672,8.016
CT,0,0,0,0,0
CU,0,0,0,0,0
CV,0,0,0,0,0
CW,0,0,0,0,0
CX,0,0,0,0,0
EA,0.0,0.0,0.0,8.5,8.5
EB,0,0,0,0,0
EC,0,0,0,0,0
EF,0,0,0,0,0
EG,2.031,1.032,1.204,1.578,1.219
EH,0,0,0,0,0
EI,0,0,0,0,0
EJ,0.0,0.0,0.0,7.437,5.062
EK,0,0,0,0,0
EL,0,0,0,0,0
EM,0,0,0,0,0
EN,0,0,0,0,0
EO,11.313,8.828,7.203,7.765,8.031
EP,0,0,0,0,0
EQ,0,0,0,0,0
ER,0,0,0,0,0
ES,0,0,0,0,0
ET,0,0,0,0,0
EU,0,0,0,0,0
EV,0,0,0,0,0
EW,0,0,0,0,0
EX,0,0,0,0,0
FA,0.0,0.0,0.0,8.937,7.125
FB,0,0,0,0,0
FC,0,0,0,0,0
FE,1.562,1.265,1199966.437,1.25,0.812
FG,1.141,1.203,0.968,1.531,1.047
FH,0,0,0,0,0
FI,0,0,0,0,0
FJ,0,0,0,0,0
FK,0,0,0,0,0
FL,0,0,0,0,0
FM,0,0,0,0,0
FN,0,0,0,0,0
FO,0,0,0,0,0
FP,0,0,0,0,0
FQ,0,0,0,0,0
FR,0,0,0,0,0
FS,0,0,0,0,0
FT,12.296,9.484,8.328,8.891,7.594
FU,0,0,0,0,0
FV,0,0,0,0,0
FW,0,0,0,0,0
FX,0,0,0,0,0
GA,0,0,0,0,0
GB,0,0,0,0,0
GC,0,0,0,0,0
GE,0,0,0,0,0
GF,0,0,0,0,0
GH,0.0,0.0,0.0,1.25,0.843
GI,0,0,0,0,0
GJ,0,0,0,0,0
GK,0,0,0,0,0
GL,0,0,0,0,0
GM,0,0,0,0,0
GN,0,0,0,0,0
GO,0,0,0,0,0
GP,0,0,0,0,0
GQ,0,0,0,0,0
GR,0,0,0,0,0
GS,0,0,0,0,0
GT,0,0,0,0,0
GU,0,0,0,0,0
GV,0,0,0,0,0
GW,0,0,0,0,0
GX,0,0,0,0,0
HA,0,0,0,0,0
HB,0,0,0,0,0
HC,0,0,0,0,0
HE,0,0,0,0,0
HF,0,0,0,0,0
HG,0,0,0,0,0
HI,0,0,0,0,0
HJ,0,0,0,0,0
HK,0,0,0,0,0
HL,0,0,0,0,0
HM,0,0,0,0,0
HN,0.0,9.063,9.063,9.031,7.0
HO,0,0,0,0,0
HP,0,0,0,0,0
HQ,0,0,0,0,0
HR,0,0,0,0,0
HS,0,0,0,0,0
HT,0,0,0,0,0
HU,0,0,0,0,0
HV,0,0,0,0,0
HW,0.0,0.0,0.0,0.0,12.687
HX,0,0,0,0,0
IA,0,0,0,0,0
IB,0,0,0,0,0
IC,0,0,0,0,0
IE,0,0,0,0,0
IF,6.641,7.078,6.015,6.656,6.375
IG,0,0,0,0,0
IH,0,0,0,0,0
IJ,0,0,0,0,0
IK,0,0,0,0,0
IL,0,0,0,0,0
IM,0,0,0,0,0
IN,0,0,0,0,0
IO,0,0,0,0,0
IP,0.0,0.0,6.468,5.75,5.375
IQ,0,0,0,0,0
IR,0,0,0,0,0
IS,0,0,0,0,0
IT,6.735,11.484,12.031,7.281,7.328
IU,0,0,0,0,0
IV,0,0,0,0,0
IW,0,0,0,0,0
IX,7.828,7.015,8.203,6.859,8.953
JA,0,0,0,0,0
JB,0,0,0,0,0
