AB,0,0,0,0,0
AC,0,0,0,0,0
AD,0,0,0,0,0
AE,0,0,0,0,0
AF,0,0,0,0,0
AG,0,0,0,0,0
AH,0,0,0,0,0
AI,0,0,0,0,0
AJ,0,0,0,0,0
AL,0,0,0,0,0
AM,0,0,0,0,0
AN,0,0,0,0,0
AO,0,0,0,0,0
AP,0,0,0,0,0
AQ,0,0,0,0,0
AR,0,0,0,0,0
AS,0,0,0,0,0
AT,0,0,0,0,0
AV,0,0,0,0,0
AW,0,0,0,0,0
AX,0,0,0,0,0
BA,0,0,0,0,0
BC,0,0,0,0,0
BD,0,0,0,0,0
BE,0,0,0,0,0
BF,0,0,0,0,0
BG,0,0,0,0,0
BH,0,0,0,0,0
BI,0,0,0,0,0
BJ,0,0,0,0,0
BL,0,0,0,0,0
BM,0,0,0,0,0
BN,0,0,0,0,0
BO,0,0,0,0,0
BP,0,0,0,0,0
BQ,0,0,0,0,0
BR,0,0,0,0,0
BS,0,0,0,0,0
BT,0,0,0,0,0
BV,0,0,0,0,0
BW,0,0,0,0,0
BX,0,0,0,0,0
CA,0,0,0,0,0
CB,0,0,0,0,0
CD,0,0,0,0,0
CE,0,0,0,0,0
CF,0,0,0,0,0
CG,0,0,0,0,0
CH,0,0,0,0,0
CI,0,0,0,0,0
CJ,0,0,0,0,0
CL,0,0,0,0,0
CM,0,0,0,0,0
CN,0,0,0,0,0
CO,0,0,0,0,0
CP,0,0,0,0,0
CQ,0,0,0,0,0
CR,0,0,0,0,0
CS,0,0,0,0,0
CT,0,0,0,0,0
CV,0,0,0,0,0
CW,0,0,0,0,0
CX,0,0,0,0,0
DA,0,0,0,0,0
DB,0,0,0,0,0
DC,0,0,0,0,0
DE,0,0,0,0,0
DF,0,0,0,0,0
DG,0,0,0,0,0
DH,0,0,0,0,0
DI,0,0,0,0,0
DJ,0,0,0,0,0
DL,0,0,0,0,0
DM,0,0,0,0,0
DN,0,0,0,0,0
DO,0,0,0,0,0
DP,0,0,0,0,0
DQ,0,0,0,0,0
DR,0,0,0,0,0
DS,0,0,0,0,0
DT,0,0,0,0,0
DV,0,0,0,0,0
DW,0,0,0,0,0
DX,0,0,0,0,0
EA,0,0,0,0,0
EB,0,0,0,0,0
EC,0,0,0,0,0
ED,0,0,0,0,0
EF,0,0,0,0,0
EG,0,0,0,0,0
EH,0,0,0,0,0
EI,0,0,0,0,0
EJ,0,0,0,0,0
EL,0,0,0,0,0
EM,0,0,0,0,0
EN,0,0,0,0,0
EO,0,0,0,0,0
EP,0,0,0,0,0
EQ,0,0,0,0,0
ER,0,0,0,0,0
ES,0,0,0,0,0
ET,0,0,0,0,0
EV,0,0,0,0,0
EW,0,0,0,0,0
EX,0,0,0,0,0
FA,0,0,0,0,0
FB,0,0,0,0,0
FC,0,0,0,0,0
FD,0,0,0,0,0
FE,0,0,0,0,0
FG,0,0,0,0,0
FH,0,0,0,0,0
FI,0,0,0,0,0
FJ,0,0,0,0,0
FL,0,0,0,0,0
FM,0,0,0,0,0
FN,0,0,0,0,0
FO,0,0,0,0,0
FP,0,0,0,0,0
FQ,0,0,0,0,0
FR,0,0,0,0,0
FS,0,0,0,0,0
FT,0,0,0,0,0
FV,0,0,0,0,0
FW,0,0,0,0,0
FX,0,0,0,0,0
GA,0,0,0,0,0
GB,0,0,0,0,0
GC,0,0,0,0,0
GD,0,0,0,0,0
GE,0,0,0,0,0
GF,0,0,0,0,0
GH,0,0,0,0,0
GI,0,0,0,0,0
GJ,0,0,0,0,0
GL,0,0,0,0,0
GM,0,0,0,0,0
GN,0,0,0,0,0
GO,0,0,0,0,0
GP,0,0,0,0,0
GQ,0,0,0,0,0
GR,0,0,0,0,0
GS,0,0,0,0,0
GT,0,0,0,0,0
GV,0,0,0,0,0
GW,0,0,0,0,0
GX,0,0,0,0,0
HA,0,0,0,0,0
HB,0,0,0,0,0
HC,0,0,0,0,0
HD,0,0,0,0,0
HE,0,0,0,0,0
HF,0,0,0,0,0
HG,0,0,0,0,0
HI,0,0,0,0,0
HJ,0,0,0,0,0
HL,0,0,0,0,0
HM,0,0,0,0,0
HN,0,0,0,0,0
HO,0,0,0,0,0
HP,0,0,0,0,0
HQ,0,0,0,0,0
HR,0,0,0,0,0
HS,0,0,0,0,0
HT,0,0,0,0,0
HV,0,0,0,0,0
HW,0,0,0,0,0
HX,0,0,0,0,0
IA,0,0,0,0,0
IB,0,0,0,0,0
IC,0,0,0,0,0
ID,0,0,0,0,0
IE,0,0,0,0,0
IF,0,0,0,0,0
IG,0,0,0,0,0
IH,0,0,0,0,0
IJ,0,0,0,0,0
IL,0,0,0,0,0
IM,0,0,0,0,0
IN,0,0,0,0,0
IO,0,0,0,0,0
IP,0,0,0,0,0
IQ,0,0,0,0,0
IR,0,0,0,0,0
IS,0,0,0,0,0
IT,0,0,0,0,0
IV,0,0,0,0,0
IW,0,0,0,0,0
IX,0,0,0,0,0
JA,0,0,0,0,0
JB,0,0,0,0,0
JC,0,0,0,0,0
JD,0,0,0,0,0
JE,0,0,0,0,0
