BC,4.4814,5,170,0,0
BD,6.134874999999999,8,224,1,0
BF,9.870714285714286,7,77,2,0
BG,4.131200000000001,5,440,0,0
BH,2.8502,5,33,0,0
BI,6.669333333333334,6,511,1,0
BJ,10.109399999999999,5,688,2,0
BK,4.096333333333333,6,289,0,0
BL,4.2126,5,1081,0,0
BM,7.539166666666667,6,36,1,0
BO,2.5518333333333336,6,261,0,0
BP,3.6301666666666663,6,707,0,0
BS,4.8925,8,235,0,0
BT,4.479,6,93,0,0
BU,5.9124,5,328,0,0
BV,7.7473333333333345,6,963,1,0
BW,6.172000000000001,6,30,0,0
BX,6.5601666666666665,6,746,0,0
CB,4.363250000000001,4,309,0,0
CD,4.1565,6,111,0,0
CF,5.9188,5,237,0,0
CG,3.0868571428571427,7,154,0,0
CH,5.0904,5,540,0,0
CI,10.464571428571428,7,340,1,0
CK,4.335999999999999,4,220,0,0
CL,3.801142857142857,7,54,0,0
CN,9.562857142857142,7,41,2,0
CO,4.9435,8,74,0,0
CP,3.5468333333333333,6,214,0,0
CQ,6.959857142857143,7,421,1,0
CS,4.085999999999999,6,280,0,0
CT,4.3999999999999995,5,96,0,0
CU,8.867166666666668,6,250,1,0
CV,8.56914285714286,7,13,1,0
CW,4.2998,5,415,0,0
CX,7.014333333333334,12,1,0,1.3333333333333333
DB,6.635166666666667,6,149,1,0
DC,4.3461428571428575,7,559,0,0
DG,4.252142857142857,7,101,0,0
DH,4.89075,4,316,0,0
DJ,9.552,9,61,1,0
DK,4.628875,8,439,0,0
DL,6.011142857142857,7,146,1,0
DM,6.9158,5,147,0,0
DN,5.7596,5,114,0,0
DO,3.330428571428572,7,314,0,0
DP,4.03525,8,95,0,0
DQ,13.423999999999998,7,519,3,0
DS,4.5135000000000005,8,517,0,0
DT,5.3469999999999995,5,223,0,0
DU,9.091499999999998,14,240,3,0
DV,5.60525,4,102,0,0
DW,4.8905714285714295,7,21,0,0
DX,6.852714285714287,7,621,1,0
FB,9.94,6,60,2,0
FC,8.810142857142855,7,503,2,0
FG,8.080285714285713,7,55,0,0
FH,8.762599999999999,5,535,1,0
FJ,7.772285714285715,7,455,0,0
FK,12.859499999999999,6,722,1,0
FL,9.975100000000001,10,329,1,0
FM,12.618800000000002,5,333,3,0
FN,7.408428571428572,7,63,0,0
FO,11.3782,5,64,1,0
FP,14.286874999999998,8,7,3,0
FQ,6.34725,4,343,0,0
FS,12.414857142857143,7,562,3,0
FT,5.677166666666667,6,279,0,0
FU,6.191222222222223,9,48,0,0
FV,9.354000000000001,6,548,0,0
FW,29.831,5,104,4,0
FX,5.9984,10,3,0,0
GB,3.883857142857143,7,207,0,0
GC,5.349000000000001,6,625,0,0
GD,5.705285714285714,7,498,0,0
GF,7.910315789473687,19,318,0,0
GH,4.77375,4,218,0,0
GI,9.517714285714288,7,159,2,0
GJ,6.713500000000001,6,422,0,0
GK,4.550199999999999,5,65,0,0
GM,6.252333333333333,6,943,0,0
GN,8.297,5,22,0,0
GO,6.7968,5,57,0,0
GP,12.319285714285716,7,732,3,0
GQ,6.107375,8,70,0,0
